isOpend,time,uid
False,1715361947775,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716035877322,jkChc1Rrx9cuUyCM1LDJPS3Rl9h2
True,1715897348773,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1718022868451,11gwRhxyjDXP8bToBSnEbAXzfR62
True,1717422527759,xd90PSoHbugHnzRD3eqHotP076X2
False,1716049433653,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
False,1717766510689,J8FQbcWNUUhOw7NDUBjnsI44b4t2
False,1716637432536,I6elAlW14FXyawwu9ri0ANirM0x1
False,1715840081543,
False,1717944211880,g1Os1DQ1U9UxVfYBnLKIl03XTEm2
False,1715954582325,914umpyeZkY5lglo8KGumeZWF002
False,1715896695426,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715896559967,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
,1713616288429,914umpyeZkY5lglo8KGumeZWF002
False,1716132195697,
True,1716533500911,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1715922481798,
True,1716994755923,Px1wmpnT77OiXkoKZypvrs9YiIa2
False,1717616437759,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715431767771,914umpyeZkY5lglo8KGumeZWF002
True,1717605199989,313VQeWKBWVSt90xfJKK0Y803ga2
False,1716283316193,HRlzktBMSpQHtMD2P0Rm7KcXber2
True,1717448863178,7odmEfSWmpOK0yXpKAux6oD84n33
False,1717242707331,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716994416727,Px1wmpnT77OiXkoKZypvrs9YiIa2
False,1715886567699,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716127460810,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
,1713612721913,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1717449307081,7odmEfSWmpOK0yXpKAux6oD84n33
False,1718022700041,
False,1715680588334,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715874837148,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716744814125,AkK9DilFPCOis7c5aImtHk8Ui5m1
True,1714839429413,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716548700187,VulbuFlwrTdFHxGh5d7aSZ9y17c2
False,1715884947028,HRlzktBMSpQHtMD2P0Rm7KcXber2
True,1714832260750,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1717502615037,omfHlCaqhLN7VprUtxb6IsvPNcr2
True,1716027616433,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1714835697080,914umpyeZkY5lglo8KGumeZWF002
False,1715956818938,
True,1716744749057,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716629990125,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716205346629,
True,1716074537005,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716031739330,xgDgsGLYg7UttGQHjZ1cYneETio1
True,1716128594831,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717764789355,J8FQbcWNUUhOw7NDUBjnsI44b4t2
True,1716106686730,zAUbebwMo3TY8MqBKBldpDeyIUb2
True,1715672928608,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716074406352,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716124128286,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1717763398266,J8FQbcWNUUhOw7NDUBjnsI44b4t2
True,1716076642886,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716067048838,
True,1715959276005,b6aunqCXt4RLfdmcQLxYZR1F6W33
True,1715102393166,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715790189468,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716076645922,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715356261990,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1717351897651,2Dnk3xqJF6NF4ZJWcA7f2zrlnO13
True,1716698388865,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715707462790,SQlkjK4nySfJCuLT6DS4IdvURCC3
False,1716639366355,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715873749989,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716743281676,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1714832030900,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717942843362,
False,1716995194264,Px1wmpnT77OiXkoKZypvrs9YiIa2
True,1716937168198,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1714829833789,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717931637745,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716062835870,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716811422124,g1Os1DQ1U9UxVfYBnLKIl03XTEm2
False,1715884946477,HRlzktBMSpQHtMD2P0Rm7KcXber2
False,1716548909694,
False,1716456263994,
False,1716826854337,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715788790256,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716030822023,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1714838729893,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716457561061,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1715699868594,914umpyeZkY5lglo8KGumeZWF002
False,1715841431155,
True,1714836106260,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
,1713812398847,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1717483458037,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716029190804,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715961639376,
False,1715785250695,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717906391714,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
False,1715926882777,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1714838713965,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716637023297,I6elAlW14FXyawwu9ri0ANirM0x1
False,1714838740590,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1714825259257,914umpyeZkY5lglo8KGumeZWF002
True,1714828945103,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1717280043857,
True,1717931368733,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715952513786,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715361947380,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1714832186370,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716073440784,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1717243308185,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715103412730,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715763487618,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715897360554,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715538743694,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717605012126,313VQeWKBWVSt90xfJKK0Y803ga2
False,1716072762867,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717760037783,313VQeWKBWVSt90xfJKK0Y803ga2
True,1715927560182,914umpyeZkY5lglo8KGumeZWF002
True,1715672611957,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716831270557,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1714827317914,
True,1715765093963,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1717605179019,313VQeWKBWVSt90xfJKK0Y803ga2
False,1717696624313,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716034436138,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716132196572,
True,1715897199576,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716072781458,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715959360205,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717481852600,
False,1717351848307,2Dnk3xqJF6NF4ZJWcA7f2zrlnO13
False,1715961668938,
False,1716132342806,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716034570103,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1718022925136,11gwRhxyjDXP8bToBSnEbAXzfR62
True,1716665612627,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715672925148,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716106136652,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715878386888,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1717102255174,miy7809XCNhXj9Bv0VfPYXob3AD2
False,1716133326366,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715101400029,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716132387240,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717102484500,miy7809XCNhXj9Bv0VfPYXob3AD2
False,1716035705971,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716127659263,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716056792191,m5LXPhXcsVfmlVuGJs7GJiaR18J3
True,1716830377948,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716062708918,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1715886620565,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716132216490,
False,1714838855299,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715590752255,
False,1715963510192,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716127496636,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715957203220,b6aunqCXt4RLfdmcQLxYZR1F6W33
False,1715536173629,
True,1716653284867,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1718022936485,J8FQbcWNUUhOw7NDUBjnsI44b4t2
True,1717006134025,DFZU3UfzhgRM1sHo3poKO1nioqF2
False,1717280412542,
False,1716076590557,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1717338204759,2MQXbrefhTbyejpLcfrEkn01rSz1
True,1715632652415,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1717664415219,
False,1716461335367,4OU8k1M6xDaTwc4nbaCoRBE96wt1
True,1716476138259,O2XVZMacTGYqtKj6BTP6oJPX9cq2
True,1715538709857,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715788903733,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716142344572,
False,1717615685548,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1717428147844,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716652951233,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715896699566,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715102455843,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715954873411,
,1714824728918,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716831012522,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1715709217646,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717785733044,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1714833429192,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715441691642,
False,1714839397104,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716637105428,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716115537065,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716096716997,
False,1716461142463,4OU8k1M6xDaTwc4nbaCoRBE96wt1
True,1716039614513,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716072767601,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717449077069,7odmEfSWmpOK0yXpKAux6oD84n33
True,1715878601023,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716124287196,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1717605268280,313VQeWKBWVSt90xfJKK0Y803ga2
False,1716073292385,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716072653699,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716533402054,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1716656678509,4OU8k1M6xDaTwc4nbaCoRBE96wt1
True,1717774722132,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716071446328,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1718022844644,11gwRhxyjDXP8bToBSnEbAXzfR62
False,1715877003962,914umpyeZkY5lglo8KGumeZWF002
False,1716122473369,914umpyeZkY5lglo8KGumeZWF002
False,1715803596448,
True,1716128206088,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715716217105,914umpyeZkY5lglo8KGumeZWF002
True,1715633873249,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716072957448,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1715766325545,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1715539853666,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717344247882,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716028318896,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715590751731,
True,1716032261816,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716632661724,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715763127149,
False,1715719646185,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715797076910,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715354852223,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715896654204,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716792319548,FHqdFsrj4ZYPZL6AvuSUjOHnSiL2
False,1716308312110,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716031080500,xgDgsGLYg7UttGQHjZ1cYneETio1
True,1715789973567,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716035049813,jkChc1Rrx9cuUyCM1LDJPS3Rl9h2
False,1717051299265,
True,1716640090871,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716045157979,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
False,1715709023661,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716127658603,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716132167706,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715788874531,z5Vl3tUSRgalHfSho6JFNkpjxpn1
,1714411041099,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717764983709,qnoyxSpFl7QfKaTyOGAp9Qkm5lM2
False,1716549020218,
True,1717766508310,J8FQbcWNUUhOw7NDUBjnsI44b4t2
False,1717338016798,2MQXbrefhTbyejpLcfrEkn01rSz1
False,1716333282497,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716073429439,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1714834937264,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715766703050,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715765413083,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717503378959,omfHlCaqhLN7VprUtxb6IsvPNcr2
False,1716397791225,
False,1714839518778,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1717777170283,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715971647744,313VQeWKBWVSt90xfJKK0Y803ga2
True,1714836748963,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715841397371,
True,1716133870910,GzZT4dNYCbRjK0TBq4Sre4jcYGh1
False,1715632076332,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1717928938920,j1jWB00cpfQqRcebA5qcsGkPsyX2
False,1714832269499,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717672549366,j1jWB00cpfQqRcebA5qcsGkPsyX2
False,1716397640298,
True,1716028205067,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715955305999,uAncaFrlwHdOlav3P7h4cAm3bMJ3
True,1715101856776,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715971783474,313VQeWKBWVSt90xfJKK0Y803ga2
False,1717774690786,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716137636257,GzZT4dNYCbRjK0TBq4Sre4jcYGh1
False,1716633472026,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717906291942,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
True,1714828100258,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716121978577,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1717931378680,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716045486541,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716136533208,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717346835319,
False,1714838656157,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716208112152,ldBmjwfJ4nao6I0c3QkSWVyxInC3
False,1717061851866,X5pSoHXR7oa4XH90Mg3huDaWASt1
True,1714831661335,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1714828822853,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716063111551,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716070929950,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715703883712,
False,1716122174074,
False,1716133347701,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716636788616,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716073688398,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715099545238,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716368389515,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715352162410,
False,1717694397728,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716075667130,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715897156037,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1717931376349,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716031922007,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716805576078,VACXPdk4TsUF70UeduW2icfq9X62
True,1715765316816,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1717430274918,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1716131867919,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717344361682,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716035686656,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717966218579,RM7mi4SVvGhIydxwmmt6djQQL3D3
False,1714834602628,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716406147514,6DzqFENos7TWPBAQYq6DB04O8fC3
True,1717768868361,313VQeWKBWVSt90xfJKK0Y803ga2
True,1715787495117,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716649745853,J8FQbcWNUUhOw7NDUBjnsI44b4t2
False,1718023603415,11gwRhxyjDXP8bToBSnEbAXzfR62
False,1717929931206,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1717080717892,8H4CV34KQHgrMj1DLy4J2NwlF5e2
True,1715708134106,is374p6NnHNF6Xu4obrSYzCYZTc2
False,1717235679324,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1714834687559,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715632770356,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715803479405,
False,1716644830080,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716652025230,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716031529791,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716283315586,HRlzktBMSpQHtMD2P0Rm7KcXber2
False,1715956227581,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716056112224,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717242706704,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716073653830,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716461208490,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1715796812794,914umpyeZkY5lglo8KGumeZWF002
False,1717834522939,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716136351296,ldBmjwfJ4nao6I0c3QkSWVyxInC3
True,1717775439125,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1717061185499,X5pSoHXR7oa4XH90Mg3huDaWASt1
False,1716632956494,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716746011249,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1717605196553,313VQeWKBWVSt90xfJKK0Y803ga2
False,1715441330095,
False,1716903507494,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716662382200,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1717931116908,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715539795327,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716135724365,ldBmjwfJ4nao6I0c3QkSWVyxInC3
False,1717061112949,X5pSoHXR7oa4XH90Mg3huDaWASt1
False,1716056852872,m5LXPhXcsVfmlVuGJs7GJiaR18J3
False,1716476308840,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1714838376805,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717243211018,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715839811578,
False,1716057232748,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717344398455,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716531788780,4OU8k1M6xDaTwc4nbaCoRBE96wt1
,1713811899089,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717280652492,
True,1716073695352,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717502552163,omfHlCaqhLN7VprUtxb6IsvPNcr2
True,1717062820717,X5pSoHXR7oa4XH90Mg3huDaWASt1
False,1716812406881,g1Os1DQ1U9UxVfYBnLKIl03XTEm2
False,1715847284931,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1714833972356,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716035674478,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717490435185,xAMdtkw2WJcF7BJ2cPyscJzMosa2
False,1714831815283,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1714836128816,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1714833056433,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716548784896,
False,1716045680830,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
True,1717929879811,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715354141796,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717966555426,313VQeWKBWVSt90xfJKK0Y803ga2
False,1715896633876,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1715067158195,914umpyeZkY5lglo8KGumeZWF002
False,1714837946143,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717930668433,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716963516903,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
,1714556497440,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716135853103,ldBmjwfJ4nao6I0c3QkSWVyxInC3
False,1716980568105,8H4CV34KQHgrMj1DLy4J2NwlF5e2
True,1716633474619,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715524179030,
True,1718023591503,11gwRhxyjDXP8bToBSnEbAXzfR62
False,1716030930953,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1717242704729,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716056640951,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715949145195,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716030919778,
True,1717616234519,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1716055914619,erTb8ZSFbaQH1hUIRYvVoOEoAOm1
True,1715685095503,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716043140951,
False,1716064497126,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715763536876,
False,1716132916372,
False,1716123698775,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715890542545,
False,1716134650331,
True,1716071053536,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
,1714724342960,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717610307863,J8FQbcWNUUhOw7NDUBjnsI44b4t2
False,1716207848421,
True,1717747814203,914umpyeZkY5lglo8KGumeZWF002
False,1715698921450,
False,1714827171810,
True,1716076042779,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715538988824,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716054231695,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717063204106,X5pSoHXR7oa4XH90Mg3huDaWASt1
False,1715896997779,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717422688054,xd90PSoHbugHnzRD3eqHotP076X2
False,1716046627656,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715100157447,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717238049114,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715886174790,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716047734552,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715785230972,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716038252835,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1717774044361,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1715628996540,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716075840233,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1715789002705,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716994289617,
False,1716033856227,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715524121453,
False,1717009258347,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716637454691,I6elAlW14FXyawwu9ri0ANirM0x1
True,1716044186472,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
False,1714826119485,SF41IxDyM4RSbTEsLNV1TP7JhdE2
True,1715633016371,J8FQbcWNUUhOw7NDUBjnsI44b4t2
False,1715536347515,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717763954725,J8FQbcWNUUhOw7NDUBjnsI44b4t2
False,1716106826982,zAUbebwMo3TY8MqBKBldpDeyIUb2
False,1716635279112,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716128597797,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717482558205,1kftiDxaQlT4N0NFXV4Ff70KgBF3
False,1715954335590,
False,1715762466382,
False,1717584795206,
False,1716135603584,ldBmjwfJ4nao6I0c3QkSWVyxInC3
False,1716980298726,
True,1716031525425,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716638547022,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717411784346,PhNla2yiuRWfsVIdLT68ziekaVo2
True,1716136379501,ldBmjwfJ4nao6I0c3QkSWVyxInC3
False,1715101526846,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1714829456580,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717410042261,
False,1716106653413,zAUbebwMo3TY8MqBKBldpDeyIUb2
True,1716037803200,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717777732132,VACXPdk4TsUF70UeduW2icfq9X62
False,1714825731181,
False,1716385642480,uXAgoC9mauMMGQMahyxiuHhGnGJ3
True,1716126874405,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
